user_id,Exam,item_id,score
74,1,1,56.61
74,2,8,60.2
74,3,16,103.08
74,1,0,71.88
74,4,21,116.68
74,2,11,56.58
74,2,9,64.98
74,3,13,36.0
74,4,18,238.22
75,4,23,104.74
75,4,20,57.53
75,3,17,79.66
75,4,22,30.18
75,1,4,51.96
75,1,3,46.32
75,3,15,112.68
75,1,2,46.48
75,3,12,205.83
75,1,5,51.96
75,1,1,44.57
75,3,13,32.83
75,2,9,65.06
75,2,11,45.71
75,4,18,230.4
75,1,0,58.01
75,3,16,96.23
75,2,8,61.84
75,4,21,109.14
76,3,12,196.43
76,3,15,119.7
76,1,3,66.68
76,1,2,62.66
76,4,22,34.39
76,3,17,86.6
76,4,20,71.0
76,1,4,77.05
76,4,23,98.36
76,1,5,77.05
76,1,1,62.31
76,2,8,58.86
76,3,16,89.8
76,1,0,59.81
76,4,21,115.91
76,2,11,45.82
76,2,9,76.04
76,3,13,30.3
76,4,18,249.0
77,1,2,54.48
77,4,20,64.01
77,3,17,85.98
77,4,22,43.26
77,1,4,82.99
77,1,3,54.75
77,3,15,118.47
77,3,12,209.22
77,4,23,100.13
77,1,5,82.99
77,1,1,59.16
77,3,13,31.99
77,2,9,66.58
77,2,11,43.1
77,4,18,242.34
77,1,0,100.0
77,3,16,103.04
77,2,8,50.28
77,4,21,118.37
78,3,12,193.17
78,3,15,126.33
78,1,3,50.67
78,1,2,48.31
78,4,22,32.12
78,3,17,85.7
78,4,20,67.39
78,1,4,48.39
78,1,5,48.39
78,4,23,91.32
78,1,1,47.27
78,2,8,65.79
78,3,16,96.81
78,1,0,56.89
78,4,21,109.71
78,2,11,40.42
78,2,9,70.22
78,3,13,23.9
78,4,18,240.91
79,3,12,207.67
79,4,23,98.91
79,4,20,62.02
79,3,17,68.35
79,4,22,29.71
79,1,4,81.19
79,1,3,82.09
79,3,15,129.84
79,1,2,80.34
79,1,0,92.16
79,4,21,119.29
79,3,16,96.42
79,1,5,81.19
79,4,18,242.4
79,2,8,49.58
79,2,9,75.8
79,3,13,33.11
79,1,1,70.92
79,2,11,46.52
80,1,2,74.41
80,4,20,62.93
80,3,17,86.94
80,4,22,28.25
80,1,4,68.3
80,1,3,78.55
80,3,15,133.66
80,3,12,198.43
80,1,5,68.3
80,4,23,95.96
80,1,1,74.14
80,2,8,67.98
80,3,16,96.07
80,1,0,94.58
80,4,21,127.98
80,2,11,45.17
80,2,9,83.39
80,3,13,27.36
80,4,18,234.85
81,1,2,69.25
81,4,20,71.0
81,3,17,91.39
81,4,22,30.63
81,1,4,80.92
81,1,3,70.53
81,3,15,127.14
81,3,12,202.02
81,4,23,100.35
81,1,5,80.92
81,1,1,69.76
81,3,13,36.0
81,2,9,69.16
81,2,11,47.94
81,4,18,240.53
81,1,0,100.0
81,3,16,100.09
81,2,8,62.46
81,4,21,117.83
82,3,12,186.54
82,3,15,131.35
82,1,3,71.22
82,1,2,69.44
82,4,22,30.6
82,3,17,84.01
82,4,20,66.65
82,1,4,55.47
82,1,5,55.47
82,4,23,99.74
82,1,1,61.29
82,2,8,64.31
82,3,16,99.17
82,1,0,45.13
82,4,21,122.39
82,2,11,39.54
82,2,9,76.27
82,3,13,25.29
82,4,18,240.8
83,4,23,102.87
83,4,20,64.82
83,3,17,86.06
83,4,22,31.16
83,1,4,97.9
83,1,3,70.44
83,3,15,129.03
83,1,2,67.42
83,3,12,196.62
83,1,5,97.9
83,1,1,72.99
83,3,13,28.07
83,2,9,60.86
83,2,11,54.84
83,4,18,236.33
83,1,0,73.79
83,3,16,103.3
83,2,8,62.55
83,4,21,116.13
84,3,12,189.78
84,3,15,127.41
84,1,3,67.03
84,1,2,65.82
84,4,22,29.32
84,3,17,91.99
84,4,20,63.93
84,1,4,78.39
84,4,23,89.01
84,4,21,112.79
84,1,1,67.82
84,2,8,65.76
84,3,16,92.61
84,1,0,65.26
84,1,5,78.39
84,2,11,50.14
84,2,9,72.08
84,3,13,34.79
84,4,18,243.89
85,1,2,84.24
85,4,20,66.45
85,3,17,77.95
85,4,22,32.69
85,1,4,74.97
85,1,3,83.98
85,3,15,131.79
85,3,12,199.31
85,4,23,101.04
85,4,21,127.51
85,1,1,94.21
85,3,13,28.85
85,2,9,69.41
85,2,11,50.57
85,4,18,242.22
85,1,0,89.41
85,3,16,97.94
85,2,8,68.45
85,1,5,74.97
86,3,15,126.51
86,1,3,64.71
86,1,4,53.0
86,3,12,195.38
86,3,17,71.79
86,4,20,65.54
86,4,22,18.82
86,1,2,65.39
86,4,23,99.16
86,1,5,53.0
86,2,8,65.46
86,3,16,90.95
86,1,0,57.55
86,4,18,245.74
86,4,21,116.44
86,2,9,70.45
86,3,13,28.08
86,1,1,65.65
86,2,11,39.8
87,4,23,98.55
87,4,20,64.96
87,3,17,78.17
87,4,22,28.85
87,1,4,69.94
87,1,3,83.96
87,3,15,133.59
87,1,2,85.77
87,1,5,69.94
87,3,12,197.17
87,1,1,85.02
87,4,21,119.58
87,3,16,101.36
87,1,0,85.47
87,4,18,246.14
87,2,8,71.0
87,2,9,76.61
87,3,13,36.0
87,2,11,41.28
88,1,2,67.11
88,4,20,70.3
88,3,17,84.4
88,4,22,30.29
88,1,4,73.66
88,1,3,69.29
88,3,15,119.9
88,4,23,91.36
88,1,5,73.66
88,3,12,199.8
88,1,1,65.04
88,2,8,61.96
88,3,16,96.77
88,1,0,75.79
88,4,21,121.38
88,2,11,46.07
88,2,9,74.07
88,3,13,24.41
88,4,18,239.06
89,4,23,91.34
89,4,20,71.0
89,3,17,80.71
89,4,22,36.59
89,1,4,68.06
89,1,3,79.62
89,3,15,137.28
89,1,2,76.85
89,3,12,203.97
89,1,5,68.06
89,1,1,72.8
89,3,13,36.0
89,2,9,71.93
89,2,11,44.66
89,4,18,240.15
89,1,0,80.25
89,3,16,91.97
89,2,8,54.56
89,4,21,124.55
90,3,12,202.07
90,3,15,126.44
90,1,3,88.68
90,1,2,90.13
90,4,22,32.19
90,3,17,79.53
90,4,20,68.38
90,1,4,72.23
90,4,23,91.49
90,4,21,120.47
90,1,1,94.35
90,2,8,62.43
90,3,16,96.42
90,1,0,95.41
90,1,5,72.23
90,2,11,52.54
90,2,9,75.48
90,3,13,36.0
90,4,18,243.22
91,4,23,94.45
91,4,20,71.0
91,3,17,84.09
91,4,22,33.38
91,1,4,89.8
91,1,3,64.69
91,3,15,128.24
91,1,2,66.37
91,3,12,210.65
91,1,5,89.8
91,1,1,66.75
91,3,13,31.33
91,2,9,76.71
91,2,11,57.16
91,4,18,231.75
91,1,0,98.35
91,3,16,103.92
91,2,8,60.35
91,4,21,121.08
92,3,12,196.0
92,3,15,109.18
92,1,3,56.82
92,1,2,54.25
92,4,22,31.0
92,3,17,83.52
92,4,20,65.43
92,1,4,62.95
92,4,23,98.05
92,1,5,62.95
92,1,1,49.2
92,2,8,62.78
92,3,16,92.36
92,1,0,71.66
92,4,21,115.17
92,2,11,43.47
92,2,9,68.2
92,3,13,32.54
92,4,18,233.72
93,1,2,49.71
93,4,20,67.51
93,3,17,85.06
93,4,22,28.16
93,1,4,62.55
93,1,3,51.72
93,3,15,117.29
93,3,12,188.26
93,4,23,103.01
93,1,5,62.55
93,1,1,51.63
93,3,13,36.0
93,2,9,53.78
93,2,11,44.35
93,4,18,228.26
93,1,0,67.91
93,3,16,93.21
93,2,8,51.98
93,4,21,118.58
94,3,12,184.09
94,3,15,119.05
94,1,3,53.82
94,4,23,95.64
94,4,22,17.29
94,3,17,76.8
94,4,20,67.21
94,1,4,42.64
94,1,2,52.02
94,1,5,42.64
94,1,1,54.72
94,2,8,65.8
94,3,16,87.15
94,1,0,64.27
94,4,21,121.11
94,2,11,39.37
94,2,9,61.49
94,3,13,31.52
94,4,18,241.24
95,1,2,67.02
95,4,20,69.27
95,3,17,78.66
95,4,22,23.97
95,1,4,62.19
95,1,3,68.12
95,3,15,123.93
95,3,12,195.98
95,1,5,62.19
95,4,23,95.96
95,1,1,75.91
95,2,8,58.39
95,3,16,98.79
95,1,0,86.51
95,4,21,111.41
95,2,11,46.03
95,2,9,84.86
95,3,13,31.33
95,4,18,239.76
96,1,2,42.82
96,4,20,63.0
96,3,17,76.37
96,4,22,26.12
96,1,4,42.87
96,1,3,45.18
96,3,15,113.2
96,3,12,187.6
96,4,23,93.83
96,1,5,42.87
96,1,1,46.82
96,3,13,36.0
96,2,9,68.07
96,2,11,28.88
96,4,18,246.83
96,1,0,56.34
96,3,16,94.13
96,2,8,57.16
96,4,21,119.17
97,3,12,200.01
97,3,15,126.61
97,1,3,74.73
97,1,2,73.95
97,4,22,40.3
97,3,17,77.87
97,4,20,71.0
97,1,4,74.48
97,1,5,74.48
97,4,23,96.01
97,1,1,76.58
97,2,8,64.17
97,3,16,93.0
97,1,0,76.86
97,4,21,117.73
97,2,11,52.14
97,2,9,68.11
97,3,13,27.22
97,4,18,239.27
98,4,23,90.51
98,4,20,66.6
98,3,17,78.65
98,4,22,33.82
98,1,4,78.27
98,1,3,64.2
98,3,15,124.03
98,1,2,64.92
98,3,12,195.31
98,1,5,78.27
98,1,1,64.38
98,3,13,35.58
98,2,9,66.14
98,2,11,56.98
98,4,18,249.0
98,1,0,73.02
98,3,16,94.43
98,2,8,63.65
98,4,21,120.35
99,3,12,202.02
99,3,15,129.15
99,1,3,74.19
99,1,2,74.42
99,4,22,25.5
99,3,17,81.27
99,4,20,64.54
99,1,4,72.22
99,4,23,97.93
99,1,5,72.22
99,1,1,68.89
99,2,8,59.19
99,3,16,93.12
99,1,0,81.44
99,4,21,111.58
99,2,11,41.88
99,2,9,79.03
99,3,13,28.93
99,4,18,249.0
100,1,2,57.25
100,4,20,65.91
100,3,17,82.15
100,4,22,43.56
100,1,4,92.58
100,1,3,56.68
100,3,15,123.7
100,3,12,196.13
100,4,23,101.91
100,1,5,92.58
100,1,1,60.01
100,3,13,36.0
100,2,9,64.83
100,2,11,62.79
100,4,18,240.55
100,1,0,80.83
100,3,16,106.0
100,2,8,59.42
100,4,21,120.62
101,3,12,196.83
101,3,15,118.56
101,1,3,49.21
101,1,2,49.63
101,4,22,28.8
101,3,17,80.2
101,4,20,61.71
101,1,4,68.9
101,1,5,68.9
101,4,23,96.48
101,1,1,46.41
101,2,8,57.84
101,3,16,102.81
101,1,0,70.9
101,4,21,119.43
101,2,11,45.01
101,2,9,65.82
101,3,13,31.23
101,4,18,248.1
102,4,23,92.29
102,4,20,66.38
102,3,17,81.78
102,4,22,31.29
102,1,4,63.24
102,1,3,77.02
102,3,15,126.82
102,1,2,74.47
102,1,5,63.24
102,3,12,202.23
102,1,1,72.8
102,3,13,29.13
102,2,9,82.63
102,2,11,42.68
102,4,18,243.59
102,1,0,92.6
102,3,16,89.91
102,2,8,53.0
102,4,21,124.38
103,3,15,134.76
103,1,3,66.01
103,1,4,56.53
103,4,23,96.71
103,3,17,77.9
103,4,20,65.17
103,4,22,30.49
103,1,2,65.85
103,3,12,190.66
103,1,5,56.53
103,2,8,66.01
103,3,16,92.8
103,1,0,57.77
103,4,18,239.02
103,4,21,117.22
103,2,9,73.07
103,3,13,36.0
103,1,1,71.67
103,2,11,39.42
104,1,2,60.16
104,4,20,66.57
104,3,17,82.18
104,4,22,29.14
104,1,4,88.63
104,1,3,59.82
104,3,15,127.45
104,3,12,200.16
104,4,23,90.71
104,4,21,117.37
104,1,1,61.6
104,3,13,36.0
104,2,9,58.49
104,2,11,57.56
104,4,18,237.77
104,1,0,76.92
104,3,16,91.55
104,2,8,60.72
104,1,5,88.63
105,3,12,202.39
105,3,15,123.96
105,1,3,72.76
105,4,23,93.56
105,4,22,27.18
105,3,17,74.82
105,4,20,71.0
105,1,4,55.81
105,1,2,71.74
105,1,5,55.81
105,1,1,68.77
105,2,8,65.62
105,3,16,102.98
105,1,0,65.79
105,4,21,123.97
105,2,11,42.86
105,2,9,71.42
105,3,13,34.31
105,4,18,241.68
106,4,23,97.62
106,4,20,71.0
106,3,17,82.3
106,4,22,30.79
106,1,4,87.77
106,1,3,67.7
106,3,15,122.58
106,1,2,69.71
106,3,12,194.67
106,1,5,87.77
106,1,1,70.07
106,3,13,36.0
106,2,9,79.95
106,2,11,59.72
106,4,18,249.0
106,1,0,77.58
106,3,16,99.72
106,2,8,60.34
106,4,21,116.86
107,3,12,208.76
107,3,15,124.06
107,1,3,59.91
107,1,2,58.03
107,4,22,29.23
107,3,17,82.29
107,4,20,67.59
107,1,4,69.46
107,4,23,95.78
107,1,5,69.46
107,1,1,63.97
107,2,8,57.15
107,3,16,95.41
107,1,0,94.34
107,4,21,120.84
107,2,11,44.26
107,2,9,67.29
107,3,13,24.22
107,4,18,232.02
108,1,2,77.51
108,4,20,71.0
108,3,17,82.34
108,4,22,37.06
108,1,4,87.98
108,1,3,79.64
108,3,15,135.28
108,3,12,196.02
108,4,23,99.29
108,1,5,87.98
108,1,1,75.76
108,3,13,36.0
108,2,9,67.45
108,2,11,47.73
108,4,18,242.27
108,1,0,80.04
108,3,16,100.61
108,2,8,65.41
108,4,21,125.08
109,3,12,194.94
109,3,15,120.11
109,1,3,61.18
109,1,2,63.86
109,4,22,30.72
109,3,17,84.07
109,4,20,57.32
109,1,4,74.76
109,1,5,74.76
109,4,23,93.33
109,1,1,68.52
109,2,8,65.47
109,3,16,97.66
109,1,0,83.49
109,4,21,121.23
109,2,11,45.76
109,2,9,72.09
109,3,13,29.5
109,4,18,238.07
110,4,23,93.14
110,4,20,69.46
110,3,17,80.37
110,4,22,29.96
110,1,4,63.13
110,1,3,60.14
110,3,15,121.48
110,1,2,61.04
110,1,5,63.13
110,3,12,188.64
110,1,1,49.65
110,4,21,117.86
110,3,16,92.51
110,1,0,59.78
110,4,18,234.72
110,2,8,65.05
110,2,9,55.3
110,3,13,36.0
110,2,11,38.81
111,1,2,79.59
111,4,20,68.44
111,3,17,86.1
111,4,22,40.43
111,1,4,69.51
111,1,3,81.91
111,3,15,140.71
111,4,23,100.35
111,1,5,69.51
111,3,12,203.69
111,1,1,85.86
111,2,8,59.43
111,3,16,99.85
111,1,0,76.74
111,4,21,122.4
111,2,11,36.58
111,2,9,84.38
111,3,13,36.0
111,4,18,239.5
112,1,2,48.4
112,4,20,64.37
112,3,17,93.15
112,4,22,34.85
112,1,4,80.02
112,1,3,46.88
112,3,15,120.94
112,3,12,194.2
112,4,23,98.95
112,4,21,112.04
112,1,1,48.65
112,3,13,36.0
112,2,9,57.79
112,2,11,49.43
112,4,18,249.0
112,1,0,60.32
112,3,16,95.78
112,2,8,57.89
112,1,5,80.02
113,3,15,134.13
113,1,3,74.52
113,1,4,72.74
113,4,23,96.9
113,3,17,80.28
113,4,20,64.5
113,4,22,30.29
113,1,2,76.48
113,3,12,184.97
113,1,5,72.74
113,2,8,58.97
113,3,16,85.39
113,1,0,70.77
113,4,18,242.19
113,4,21,125.13
113,2,9,81.46
113,3,13,31.27
113,1,1,79.63
113,2,11,50.97
114,4,23,96.93
114,4,20,57.94
114,3,17,72.59
114,4,22,31.13
114,1,4,45.03
114,1,3,49.6
114,3,15,124.22
114,1,2,51.44
114,1,5,45.03
114,3,12,197.12
114,1,1,51.07
114,2,8,60.88
114,3,16,87.26
114,1,0,53.68
114,4,21,101.92
114,2,11,38.36
114,2,9,65.79
114,3,13,32.28
114,4,18,243.06
115,1,2,60.75
115,4,20,66.43
115,3,17,81.18
115,4,22,28.78
115,1,4,71.26
115,1,3,61.18
115,3,15,123.52
115,3,12,202.86
115,4,23,106.0
115,4,21,118.77
115,1,1,59.98
115,2,8,61.89
115,3,16,95.66
115,1,0,100.0
115,1,5,71.26
115,2,11,46.46
115,2,9,73.52
115,3,13,36.0
115,4,18,243.89
116,1,2,71.24
116,4,20,69.46
116,3,17,75.29
116,4,22,33.17
116,1,4,61.63
116,1,3,69.74
116,3,15,108.38
116,3,12,199.15
116,4,23,97.29
116,1,5,61.63
116,1,1,72.08
116,3,13,26.29
116,2,9,75.05
116,2,11,43.13
116,4,18,242.42
116,1,0,75.32
116,3,16,90.38
116,2,8,65.95
116,4,21,108.31
117,3,12,191.46
117,3,15,122.37
117,1,3,71.42
117,4,23,102.82
117,4,22,34.21
117,3,17,86.66
117,4,20,71.0
117,1,4,73.68
117,1,2,70.67
117,1,5,73.68
117,1,1,66.68
117,2,8,66.53
117,3,16,96.75
117,1,0,65.16
117,4,21,115.52
117,2,11,49.69
117,2,9,74.56
117,3,13,33.4
117,4,18,240.96
118,4,23,101.69
118,4,20,61.69
118,3,17,78.64
118,4,22,26.04
118,1,4,64.53
118,1,3,50.18
118,3,15,123.88
118,1,2,52.3
118,1,5,64.53
118,3,12,196.61
118,1,1,50.59
118,3,13,24.16
118,2,9,56.94
118,2,11,33.51
118,4,18,238.63
118,1,0,72.0
118,3,16,94.82
118,2,8,55.05
118,4,21,120.24
119,3,15,139.58
119,1,3,79.77
119,1,4,68.41
119,4,23,94.64
119,3,17,73.26
119,4,20,66.29
119,4,22,29.6
119,1,2,80.6
119,3,12,191.29
119,1,5,68.41
119,2,8,68.66
119,3,16,93.92
119,1,0,68.7
119,4,18,241.49
119,4,21,120.09
119,2,9,76.61
119,3,13,36.0
119,1,1,72.16
119,2,11,58.09
120,1,2,52.75
120,4,20,71.0
120,3,17,74.83
120,4,22,20.48
120,1,4,48.57
120,1,3,52.9
120,3,15,117.95
120,3,12,201.77
120,4,23,90.55
120,4,21,108.83
120,1,1,55.75
120,3,13,33.74
120,2,9,62.08
120,2,11,28.01
120,4,18,242.98
120,1,0,65.7
120,3,16,89.43
120,2,8,55.6
120,1,5,48.57
121,3,12,186.23
121,3,15,133.33
121,1,3,65.98
121,4,23,100.26
121,4,22,36.08
121,3,17,77.14
121,4,20,66.58
121,1,4,73.08
121,1,2,63.13
121,1,5,73.08
121,1,1,58.83
121,2,8,60.1
121,3,16,95.24
121,1,0,52.04
121,4,21,111.19
121,2,11,45.53
121,2,9,81.78
121,3,13,36.0
121,4,18,239.66
122,4,23,98.85
122,4,20,71.0
122,3,17,74.57
122,4,22,22.18
122,1,4,54.75
122,1,3,60.11
122,3,15,125.54
122,1,2,58.52
122,3,12,194.07
122,1,5,54.75
122,1,1,63.06
122,3,13,31.45
122,2,9,63.72
122,2,11,30.52
122,4,18,245.14
122,1,0,61.35
122,3,16,87.9
122,2,8,71.0
122,4,21,118.39
123,3,12,190.44
123,3,15,118.12
123,1,3,47.38
123,1,2,46.35
123,4,22,23.87
123,3,17,76.08
123,4,20,62.38
123,1,4,67.83
123,4,23,98.63
123,1,5,67.83
123,1,1,50.06
123,2,8,47.75
123,3,16,92.25
123,1,0,66.25
123,4,21,109.97
123,2,11,45.65
123,2,9,51.81
123,3,13,25.39
123,4,18,233.63
124,1,2,61.74
124,4,20,66.84
124,3,17,80.71
124,4,22,34.88
124,1,4,68.45
124,1,3,62.86
124,3,15,128.94
124,3,12,193.14
124,4,23,96.43
124,1,5,68.45
124,1,1,60.72
124,3,13,33.86
124,2,9,63.39
124,2,11,56.92
124,4,18,244.44
124,1,0,79.35
124,3,16,97.33
124,2,8,57.57
124,4,21,119.73
125,3,12,194.08
125,3,15,126.54
125,1,4,80.38
125,1,2,72.32
125,3,17,89.78
125,4,20,59.98
125,4,23,99.27
125,4,22,32.17
125,1,5,80.38
125,1,3,76.03
125,1,1,66.1
125,3,16,97.15
125,1,0,69.62
125,4,18,239.25
125,2,8,71.0
125,4,21,114.68
125,2,9,79.08
125,3,13,36.0
125,2,11,50.93
126,1,2,78.68
126,4,20,70.07
126,3,17,93.07
126,4,22,32.27
126,1,4,77.75
126,1,3,79.98
126,3,15,124.56
126,3,12,204.8
126,1,5,77.75
126,4,23,97.99
126,1,1,81.33
126,2,8,69.46
126,3,16,94.96
126,1,0,75.19
126,4,21,126.35
126,2,11,43.78
126,2,9,71.42
126,3,13,36.0
126,4,18,239.44
127,1,2,82.21
127,4,20,58.87
127,3,17,82.01
127,4,22,39.65
127,1,4,76.17
127,1,3,83.52
127,3,15,126.72
127,3,12,188.3
127,4,23,89.67
127,1,5,76.17
127,1,1,85.63
127,3,13,24.83
127,2,9,82.39
127,2,11,50.54
127,4,18,241.52
127,1,0,51.24
127,3,16,97.98
127,2,8,60.58
127,4,21,127.54
128,3,12,199.95
128,3,15,132.58
128,1,3,68.45
128,1,2,66.96
128,4,22,26.6
128,3,17,89.32
128,4,20,68.17
128,1,4,79.9
128,1,5,79.9
128,4,23,96.27
128,1,1,73.55
128,2,8,57.99
128,3,16,94.64
128,1,0,70.13
128,4,21,118.16
128,2,11,56.78
128,2,9,79.79
128,3,13,32.72
128,4,18,238.09
129,4,23,94.11
129,4,20,71.0
129,3,17,86.0
129,4,22,30.32
129,1,4,66.08
129,1,3,68.91
129,3,15,123.07
129,1,2,67.84
129,3,12,199.48
129,1,5,66.08
129,1,1,61.82
129,3,13,29.21
129,2,9,71.06
129,2,11,48.18
129,4,18,238.08
129,1,0,65.59
129,3,16,98.11
129,2,8,64.87
129,4,21,122.86
130,3,12,201.09
130,3,15,124.27
130,1,3,63.36
130,1,2,63.6
130,4,22,28.17
130,3,17,74.61
130,4,20,66.07
130,1,4,52.14
130,4,23,92.12
130,1,5,52.14
130,1,1,58.16
130,2,8,62.71
130,3,16,91.37
130,1,0,75.58
130,4,21,111.25
130,2,11,35.42
130,2,9,72.96
130,3,13,36.0
130,4,18,243.4
131,1,2,81.89
131,4,20,62.47
131,3,17,66.92
131,4,22,23.24
131,1,4,48.95
131,1,3,83.43
131,3,15,133.01
131,3,12,197.38
131,4,23,86.15
131,1,5,48.95
131,1,1,84.5
131,3,13,36.0
131,2,9,71.0
131,2,11,33.84
131,4,18,244.62
131,1,0,83.96
131,3,16,95.69
131,2,8,63.29
131,4,21,127.87
132,3,12,196.9
132,3,15,119.77
132,1,3,59.9
132,1,2,59.0
132,4,22,36.81
132,3,17,82.49
132,4,20,63.81
132,1,4,68.82
132,1,5,68.82
132,4,23,90.5
132,1,1,52.56
132,2,8,70.02
132,3,16,100.3
132,1,0,57.04
132,4,21,112.86
132,2,11,53.33
132,2,9,78.77
132,3,13,35.03
132,4,18,241.65
133,4,23,91.92
133,4,20,64.62
133,3,17,69.87
133,4,22,28.59
133,1,4,43.81
133,1,3,39.08
133,3,15,112.06
133,1,2,36.16
133,1,5,43.81
133,3,12,194.95
133,1,1,38.78
133,3,13,36.0
133,2,9,61.61
133,2,11,38.39
133,4,18,240.09
133,1,0,56.7
133,3,16,97.36
133,2,8,55.33
133,4,21,110.53
134,3,15,132.57
134,1,3,52.71
134,1,4,53.09
134,4,23,102.41
134,3,17,72.02
134,4,20,69.79
134,4,22,26.64
134,1,2,53.11
134,3,12,192.2
134,1,5,53.09
134,2,8,52.21
134,3,16,89.15
134,1,0,67.63
134,4,18,243.98
134,4,21,122.2
134,2,9,62.88
134,3,13,29.4
134,1,1,53.25
134,2,11,34.93
135,1,2,55.03
135,4,20,60.18
135,3,17,74.85
135,4,22,31.2
135,1,4,50.37
135,1,3,55.26
135,3,15,123.11
135,3,12,204.41
135,4,23,91.35
135,4,21,116.28
135,1,1,54.52
135,3,13,36.0
135,2,9,66.63
135,2,11,46.08
135,4,18,236.86
135,1,0,79.33
135,3,16,87.83
135,2,8,60.68
135,1,5,50.37
136,3,12,202.26
136,3,15,130.54
136,1,3,89.14
136,4,23,100.29
136,4,22,43.9
136,3,17,87.13
136,4,20,69.05
136,1,4,96.48
136,1,2,91.75
136,1,5,96.48
136,1,1,92.71
136,2,8,61.85
136,3,16,99.91
136,1,0,82.57
136,4,21,131.25
136,2,11,47.07
136,2,9,90.73
136,3,13,33.4
136,4,18,239.84
137,4,23,85.94
137,4,20,62.63
137,3,17,77.41
137,4,22,23.84
137,1,4,52.42
137,1,3,45.57
137,3,15,113.35
137,1,2,44.06
137,3,12,196.24
137,1,5,52.42
137,1,1,44.06
137,3,13,32.84
137,2,9,62.57
137,2,11,37.64
137,4,18,249.0
137,1,0,82.74
137,3,16,99.24
137,2,8,56.2
137,4,21,113.35
138,3,12,208.83
138,3,15,124.66
138,1,3,71.25
138,1,2,72.74
138,4,22,33.57
138,3,17,92.38
138,4,20,71.0
138,1,4,75.98
138,4,23,101.49
138,1,5,75.98
138,1,1,72.25
138,2,8,55.27
138,3,16,100.15
138,1,0,88.9
138,4,21,126.41
138,2,11,48.71
138,2,9,77.82
138,3,13,36.0
138,4,18,245.53
139,1,2,64.48
139,4,20,71.0
139,3,17,85.53
139,4,22,32.29
139,1,4,77.53
139,1,3,64.04
139,3,15,121.75
139,3,12,207.17
139,4,23,89.88
139,1,5,77.53
139,1,1,61.14
139,3,13,30.95
139,2,9,76.54
139,2,11,46.87
139,4,18,230.71
139,1,0,88.03
139,3,16,101.11
139,2,8,62.58
139,4,21,119.96
140,3,12,191.93
140,3,15,124.56
140,1,3,53.38
140,1,2,54.34
140,4,22,20.48
140,3,17,73.43
140,4,20,64.95
140,1,4,47.79
140,1,5,47.79
140,4,23,90.03
140,1,1,58.99
140,2,8,67.39
140,3,16,91.05
140,1,0,66.44
140,4,21,111.89
140,2,11,36.38
140,2,9,57.46
140,3,13,30.78
140,4,18,247.34
141,4,23,94.76
141,4,20,65.09
141,3,17,72.06
141,4,22,33.79
141,1,4,67.82
141,1,3,43.5
141,3,15,121.6
141,1,2,40.91
141,1,5,67.82
141,3,12,191.49
141,1,1,37.52
141,4,21,109.44
141,3,16,98.25
141,1,0,73.5
141,4,18,249.0
141,2,8,57.59
141,2,9,47.46
141,3,13,32.53
141,2,11,48.36
142,1,2,82.69
142,4,20,64.28
142,3,17,88.41
142,4,22,25.37
142,1,4,59.89
142,1,3,81.22
142,3,15,124.75
142,4,23,95.99
142,1,5,59.89
142,3,12,201.84
142,1,1,86.06
142,2,8,69.16
142,3,16,94.55
142,1,0,67.24
142,4,21,126.41
142,2,11,36.55
142,2,9,73.67
142,3,13,36.0
142,4,18,241.14
143,1,2,46.32
143,4,20,62.26
143,3,17,73.91
143,4,22,37.67
143,1,4,65.94
143,1,3,47.4
143,3,15,119.89
143,3,12,191.3
143,4,23,98.4
143,4,21,113.7
143,1,1,50.05
143,3,13,28.06
143,2,9,65.6
143,2,11,48.22
143,4,18,243.27
143,1,0,34.99
143,3,16,83.56
143,2,8,63.54
143,1,5,65.94
144,3,15,129.32
144,1,3,64.79
144,1,4,73.02
144,4,23,101.67
144,3,17,81.98
144,4,20,64.67
144,4,22,25.34
144,1,2,67.3
144,3,12,207.73
144,1,5,73.02
144,2,8,63.89
144,3,16,93.2
144,1,0,79.64
144,4,18,241.1
144,4,21,112.35
144,2,9,75.57
144,3,13,36.0
144,1,1,70.31
144,2,11,47.28
145,4,23,98.57
145,4,20,64.7
145,3,17,86.56
145,4,22,39.92
145,1,4,90.12
145,1,3,73.99
145,3,15,121.9
145,1,2,75.97
145,1,5,90.12
145,3,12,199.28
145,1,1,78.95
145,2,8,62.53
145,3,16,100.6
145,1,0,68.46
145,4,21,117.34
145,2,11,56.06
145,2,9,92.37
145,3,13,34.44
145,4,18,238.05
146,1,2,73.33
146,4,20,71.0
146,3,17,83.07
146,4,22,31.98
146,1,4,64.42
146,1,3,73.21
146,3,15,134.11
146,3,12,192.65
146,4,23,88.63
146,4,21,124.34
146,1,1,70.16
146,2,8,65.76
146,3,16,95.06
146,1,0,64.75
146,1,5,64.42
146,2,11,45.97
146,2,9,82.33
146,3,13,26.46
146,4,18,249.0
147,1,2,88.24
147,4,20,69.82
147,3,17,84.43
147,4,22,39.71
147,1,4,91.29
147,1,3,93.58
147,3,15,135.26
147,3,12,195.77
147,4,23,102.5
147,1,5,91.29
147,1,1,91.82
147,3,13,35.3
147,2,9,88.7
147,2,11,47.4
147,4,18,234.32
147,1,0,47.66
147,3,16,98.91
147,2,8,65.01
147,4,21,126.17
148,3,12,195.09
148,3,15,127.84
